HHID;HV201;HV202;HV201A;HV201B;HV204;HV205;HV206;HV207;HV208;HV209;HV210;HV211;HV212;HV213;HV214;HV215;HV216;HV217;HV218;HV219;HV220;HV221;HV222;HV223;HV225;HV226;HV227;HV228;HV230A;HV230B;HV232;HV232B;HV232C;HV232D;HV232E;HV232Y;HV234;HV234A;HV235;HV236A;HV237;HV237A;HV237B;HV237C;HV237D;HV237E;HV237F;HV237G;HV237H;HV237I;HV237J;HV237K;HV237X;HV237Z;HV238;HV238A;HV239;HV240;HV241;HV242;HV243A;HV243B;HV243C;HV243D;HV243E;HV244;HV245;HV246;HV246A;HV246B;HV246C;HV246D;HV246E;HV246F;HV246G;HV246H;HV246I;HV246J;HV246K;HV247;HV252;HV253;HV253A;HV253B;HV253C;HV253D;HV253E;HV253F;HV253G;HV253H;HV253X;HV253Z;HV255;HV256;HV257;HV259;HV260;HV261;HV262;HV263;HV270;HV271;HV270A;HV271A;HML1;HML1A;HML2
     335  23;21;  ; ;1;120;31;0;1;1;0;0;0;0;11;33;12; 2;2; 1;1;31;0; 9; 6; ;11;0;3;2;1;1;1; ; ; ;0;   ;0;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;1;2;  -81342;3;  -43368; 0;0; 0
     335  25;21;  ; ;0;120;31;0;0;0;0;0;0;0;11;21;12; 1;1; 1;1;44;0;95;  ; ;95;0; ;2;1;0;1; ; ; ;0;   ;0;3; 0;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ; ; ;1;0;0;0;0;0;   ;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;3;  -55195;4;   -2840; 0;0; 0
     335  28;21;  ; ;1;120;31;0;0;0;0;1;1;0;11;33;22; 2;2; 1;1;30;0; 9; 6; ;11;1;0;2;1;0;1; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1; 30;1; 0; 0; 0; 0; 0;15; 0;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 4;0;1;  -96188;2;  -66379; 2;2; 0
     335  31;21;  ; ;1;120;31;0;0;0;0;0;0;0;12;33;22; 1;1; 1;2;28;0; 9; 6; ;11;1; ;2;0;0;1; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0;13; 2;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;2;  -92069;2;  -59994; 1;1; 0
     335  34;21;  ; ;0; 45;23;0;1;0;0;0;0;0;11;33;22; 1;2; 1;1;27;0; 9; 6;0;11;1;0;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 15;1; 0; 0; 0; 0; 0; 0; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;2;  -85325;3;  -49542; 2;2; 0
     335  37;21;  ; ;1;160;31;0;0;0;0;0;0;0;12;12;12; 1;1; 1;2;58;0; 9; 6; ;11;0; ;2;0;0;0; ; ; ;1;   ;0;3; 0;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;0;0;0;0;0;1;998;1; 0; 0; 0; 0; 0; 7; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 9;0;1;  -98939;1;  -70642; 0;0; 0
     335  40;21;  ; ;0; 50;23;1;0;0;0;0;0;0;11;33;22; 1;1; 1;2;50;0; 9; 6;1;11;0; ;2;1;1;0; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0; 4;2; ; ;3; ;0;0;0;0;0;1; 20;1; 0; 0; 0; 0; 0; 0; 1;  ;  ;  ;  ;0;2; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 9;0;2;  -82052;3;  -44467; 0;0; 0
     335  43;32;  ; ;1; 60;31;0;1;0;0;0;0;0;11;21;12; 2;2; 1;1;48;0; 9; 6; ;11;1;0;2;0;0;0; ; ; ;1;   ;0;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0;28; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;1;  -98639;1;  -70178; 1;1; 0
     335  51;32;  ; ;0; 20;31;0;0;0;0;1;0;0;11;21;12; 2;4; 1;1;72;0; 9; 6; ;11;0; ;2;1;0;1; ; ; ;0;   ;0;3; 4;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0; 1; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;1;  -96491;2;  -66848; 0;0; 0
     335  54;32;  ; ;0; 15;31;0;1;0;0;0;0;0;11;21;12; 1;2; 1;1;25;0; 9; 6; ;11;1;1;2;1;0;1; ; ; ;0;   ;0;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;1; -100154;1;  -72526; 1;1; 2
     335  57;32;  ; ;0; 25;31;0;0;0;0;0;0;0;11;21;12; 1;1; 1;1;42;0; 9; 6; ;11;0; ;2;1;0;1; ; ; ;0;   ;0;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;148;1; 0; 0; 0; 0; 0;15; 7;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;2;  -94722;2;  -64107; 0;0; 0
     335  60;43;  ; ;0; 20;23;0;0;0;0;1;1;0;11;33;31; 2;2; 1;2;39;0; 9; 6;0;11;0;3;2;0;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;1;0;0;0;1;998;1; 5; 5; 0; 6; 0;20; 8;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;3;  -59325;4;   -9241; 0;0; 0
     335  63;32;  ; ;1; 30;31;0;0;0;0;0;0;0;12;21;22; 1;1; 1;2;75;0; 9; 6; ;11;0; ;2;0;1;0; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;0;0;0;0;0;1; 20;1; 0; 0; 0; 0; 0; 0; 1;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 9;0;2;  -92945;2;  -61351; 0;0; 0
     335  66;43;  ; ;0;120;31;0;1;0;0;0;1;0;11;21;12; 1;2; 1;2;25;0; 9; 6; ;11;0;3;2;0;0;0; ; ; ;1;   ;0;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1; 20;1; 3; 4; 0; 3; 0;23; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;2;  -87345;3;  -52672; 0;0; 0
     335  69;32;  ; ;1; 50;31;0;0;0;0;0;0;0;12;21;22; 1;2; 1;1;32;0; 9; 6; ;11;0;3;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1; 10;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;2;  -92288;2;  -60333; 0;0; 0
     335  72;21;  ; ;0; 60;31;0;0;0;0;0;1;0;11;21;12; 3;4; 1;2;47;0; 9; 5; ;10;0;3;2;0;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1; 30;1; 0; 0; 0;12; 0;12; 0;  ;  ;  ;  ;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;3;  -66744;4;  -20740; 0;0; 0
     335  75;21;  ; ;1; 90;31;0;0;0;0;0;1;0;12;21;22; 1;0; 1;1;30;0;95;  ; ;95;0; ;3; ; ; ; ; ; ; ;   ;1;3; 0;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ; ; ;1;0;0;0;0;1; 20;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95;95;1;3;  -56014;4;   -4109; 0;0; 0
     336   2;14;  ; ;0;120;31;0;1;0;0;1;0;0;11;33;12; 3;4; 1;1;24;0; 9; 6; ;11;1;1;2;1;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0;13; 0;53; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 4;1;1;  -95519;2;  -65341; 3;3; 3
     336   5;21;  ; ;1;120;21;0;1;0;0;1;0;0;33;31;31; 1;4; 1;1;30;0; 9; 6;0;11;0;3;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0;28; 0;20; 0;  ;  ;  ;  ;1;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ; 6; ;11; 2;1;4;  -12687;5;   63048; 0;0; 0
     336   7;21;  ; ;0; 60;23;0;0;0;0;1;0;0;11;33;22; 3;4; 1;1;68;0; 9; 6;0;11;1;1;1;0;0;0; ; ; ;1;   ;1;3; 4;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 15;1; 0; 0; 0;10; 0;13; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;0;2;  -89049;3;  -55313; 2;2; 2
     336   9;21;  ; ;1; 20;31;0;1;0;0;1;0;0;33;31;31; 4;4; 1;1;64;0; 9; 6; ;11;1;1;2;1;1;0; ; ; ;0;   ;1;3; 7;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0;25; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 2;1;3;  -43914;4;   14646; 4;4; 1
     336  12;14;  ; ;0; 50;23;0;1;0;0;1;1;0;11;33;22; 2;2; 1;1;69;0; 9; 6;0;11;1; ;1;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0;17; 0;13; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 4;1;3;  -79952;3;  -41212; 2;2; 0
     336  14;21;  ; ;1; 30;31;0;0;0;0;1;0;0;11;33;12; 1;1; 1;2;79;0; 9; 6; ;11;1; ;2;1;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 6; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 9;0;1;  -99982;1;  -72259; 1;1; 0
     336  16;21;  ; ;1; 90;31;0;0;0;0;1;0;0;11;21;31; 1;2; 1;1;32;0; 9; 6; ;11;0;3;2;1;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1; 10;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;2;  -84627;3;  -48459; 0;0; 0
     336  19;21;  ; ;1; 60;31;0;0;0;0;0;0;0;11;33;12; 1;1; 1;1;50;0; 9; 6; ;11;1; ;2;1;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;0;0;0;0;0;1;998;1; 0; 0; 0; 0; 0; 6; 0;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 9;0;1; -101802;1;  -75081; 1;1; 0
     336  21;14;  ; ;0;150;31;0;0;0;0;1;0;0;11;12;12; 2;1; 1;1;39;0; 9; 6; ;11;1; ;2;0;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 9;0;2;  -94672;2;  -64029; 1;1; 0
     336  23;21;  ; ;0; 30;31;0;1;0;0;1;0;0;11;33;12; 2;2; 1;1;45;0; 9; 6; ;11;0;3;2;1;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 9;1;2;  -92535;2;  -60717; 0;0; 0
     336  25;14;  ; ;0; 90;31;0;0;0;0;1;0;0;12;12;12; 2;1; 1;2;28;0; 9; 6; ;11;1; ;2;0;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0; 0; 3;  ;  ;  ;  ;0;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 4;1;2;  -89022;3;  -55271; 2;2; 0
     336  28;21;  ; ;0; 10;31;0;0;0;0;1;0;0;11;21;12; 1;5; 1;1;57;0; 9; 6; ;11;1;0;2;1;0;1; ; ; ;0;   ;1;3; 4;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1; 30;1; 0; 0; 0; 2; 0; 6; 2;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;1;  -99667;1;  -71771; 1;1; 0
     336  30;14;  ; ;0; 25;31;0;0;0;0;1;1;0;11;21;31; 1;4; 1;1;73;0; 9; 6; ;11;1; ;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 2; 0;20; 0;15; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;3;  -74856;4;  -33314; 3;3; 0
     336  32;14;  ; ;1; 40;31;0;0;0;0;1;0;0;11;33;12; 3;4; 1;1;40;0; 9; 6; ;11;0; ;2;1;1;0; ; ; ;0;   ;0;3; 5;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 9; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 2;0;2;  -88296;3;  -54146; 0;0; 0
     336  35;14;  ; ;0; 25;23;0;1;0;0;1;0;0;11;31;31; 2;2; 1;1;52;0; 9; 6;0;11;1; ;5; ; ; ; ; ; ; ;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0; 5; 8;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ; 6; ;11; 4;0;3;  -59302;4;   -9205; 1;1; 0
     336  39;14;  ; ;0; 30;31;0;0;0;0;0;0;0;11;12;22; 3;4; 1;2;47;0; 9; 6; ;11;0; ;2;0;1;0; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0;21; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95;95;0;2;  -85541;3;  -49876; 0;0; 0
     336  42;21;  ; ;0;240;31;0;1;0;0;1;1;0;11;21;31; 2;1; 1;2;51;0; 9; 6; ;11;1; ;2;1;1;0; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;1;0;0;0;1; 30;1; 0; 0; 0; 3; 0; 6; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;3;  -68114;4;  -22864; 2;2; 0
     336  44;14;  ; ;0;300;31;0;0;0;0;0;0;0;11;33;22; 1;1; 1;2;53;0; 9; 6; ;11;1; ;1;1;1;0; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0; 9; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 3;0;2;  -91402;2;  -58961; 1;1; 0
     336  46;21;  ; ;0; 30;23;0;1;0;0;1;0;0;33;21;31; 2;4; 1;1;47;0; 9; 6;0;11;1;1;2;1;1;0; ; ; ;0;   ;1;3; 3;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 40;1; 0; 0; 0; 0; 0;25; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ; 6; ;11; 3;0;3;  -49884;4;    5393; 4;4; 1
     336  49;14;  ; ;0; 30;31;0;0;0;0;1;1;0;33;32;31; 4;4; 1;1;43;0; 9; 6; ;11;1;2;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;0;0;0;0;0;1;998;1; 0; 0; 0; 5; 0;34; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;3;  -53409;4;     -71; 4;4; 2
     336  51;21;  ; ;1; 90;31;0;0;0;0;0;0;0;33;31;31; 5;1; 1;2;24;0; 9; 6; ;11;0;3;2;1;1;0; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1; 10;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;3;  -43038;4;   16004; 0;0; 0
     336  53;21;  ; ;0;120;31;0;1;0;0;1;0;0;11;33;22; 1;2; 1;1;38;0; 9; 6; ;11;1;1;1;0;0;0; ; ; ;1;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;0;0;0;0;0;1;998;0; 0; 0; 0; 0; 0; 0; 0;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 4;0;1;  -99937;1;  -72190; 4;4; 1
     336  55;21;  ; ;0; 60;23;0;0;0;0;1;0;0;11;21;12; 1;4; 1;1;63;0; 9; 6;0;11;0; ;2;1;0;1; ; ; ;0;   ;3;3; 4;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;0;0;0;0;0;1; 50;1; 0; 0; 0; 1; 0; 6; 0;  ;  ;  ;  ;0;2; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 9;0;1;  -99941;1;  -72196; 0;0; 0
     336  58;43;  ; ;0;996;31;0;1;0;0;1;0;0;11;33;22; 3;4; 1;1;67;0; 9; 6; ;11;1; ;1;1;0;0; ; ; ;1;   ;1;2;  ;1;0;0;1;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1; 35;1; 0; 0; 0;10; 0; 8; 7;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;95; ;95; 2;1;2;  -89622;3;  -56201; 3;3; 0
     336  60;21;  ; ;1;300;23;0;0;0;0;0;0;0;11;12;31; 2;1; 1;2;53;0; 9; 6;0;11;0;3;2;0;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;2; ; ;2; ;1;0;0;0;0;1; 30;1; 0; 0; 0; 2; 0; 5; 2;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ;95; ;95; 9;0;3;  -72196;4;  -29191; 0;0; 0
     337   2;21;  ; ;1;180;31;0;0;0;0;1;0;0;12;21;12; 1;4; 1;1;62;0; 9; 6; ;11;0;3;2;0;1;0; ; ; ;0;   ;1;3; 3;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1; 20;1; 0; 0; 0;20; 0;13;10;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;1;  -97108;2;  -67805; 0;0; 0
     337   6;21;  ; ;1;180;31;0;0;0;0;1;0;0;12;21;12; 1;1; 1;2;21;0; 9; 6; ;11;0;3;3; ; ; ; ; ; ; ;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1; 10;1; 0; 0; 0; 3; 0;15; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;2;  -86875;3;  -51943; 0;0; 0
     337   9;21;  ; ;1;180;31;0;1;0;1;1;0;0;11;21;31; 1;4; 1;2;51;0; 9; 6; ;11;0;3;2;1;0;1; ; ; ;0;   ;1;3;10;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 7; 0; 4; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11;95;0;3;  -50440;4;    4532; 0;0; 0
     337  12;21;  ; ;0;180;31;0;0;0;0;1;0;0;12;12;12; 1;2; 1;2;38;0; 9; 6; ;11;1;1;2;1;0;1; ; ; ;0;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0;25; 0; 9; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11;95;0;2;  -82695;3;  -45464; 2;2; 1
     337  15;21;  ; ;1;180;31;0;0;0;0;1;0;0;12;21;12; 1;2; 1;1;63;0; 9; 6; ;11;0;3;2;1;0;1; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;3; ;1;0;0;0;0;1;998;1; 0; 0; 0; 4; 0; 4; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 9;0;1; -100668;1;  -73323; 0;0; 0
     337  18;21;  ; ;0;240;22;0;1;0;0;1;0;0;33;32;31; 4;4; 1;1;52;0; 9; 6;0;11;1;2;2;1;1;0; ; ; ;0;   ;1;3; 2;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ;3; ; ;3; ;1;0;0;0;0;1; 20;1; 0; 0; 0;12; 0;33; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ;0; ; ; 6; ;11; 3;0;4;  -24706;5;   44419; 2;2; 1
     337  21;21;  ; ;1;998;31;0;0;0;0;1;0;0;12;21;12; 1;4; 1;1;51;0; 9; 6; ;11;1;0;2;0;0;1; ; ; ;0;   ;1;3; 8;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 3; 0;11; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;3;  -78743;3;  -39339; 3;3; 0
     337  24;21;  ; ;0;240;31;0;0;0;0;1;0;0;12;21;12; 1;1; 1;2;33;0; 9; 6; ;11;0;3;2;0;0;0; ; ; ;1;   ;1;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 0; 0; 3; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;1;  -99462;1;  -71453; 0;0; 0
     337  27;21;  ; ;1;240;31;0;1;0;0;1;1;0;33;31;31; 2;5; 1;2;42;0; 9; 6; ;11;1;0;2;1;1;0; ; ; ;0;   ;0;3; 4;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 1; 1; 0;20; 0;10; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 4;0;4;  -18583;5;   53910; 2;2; 0
     337  30;21;  ; ;0;200;31;0;1;0;0;1;0;0;11;21;12; 1;5; 1;2;80;0; 9; 6; ;11;1;1;2;1;0;1; ; ; ;0;   ;1;3; 3;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1; 20;1; 0; 0; 0;15; 0;30; 0;  ;  ;  ;  ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 3;0;3;  -76646;4;  -36089; 1;1; 1
     337  33;21;  ; ;1;120;31;0;0;0;0;0;0;0;11;12;12; 1;1; 1;2;35;0; 9; 6; ;11;1;0;2;1;0;0; ; ; ;1;   ;0;3; 1;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;0;0;0;0;0;1;998;1; 0; 0; 0; 2; 0; 4; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 9;0;1; -108475;1;  -85424; 2;2; 0
     337  36;21;  ; ;1;120;31;0;1;0;0;1;0;0;11;12;31; 4;4; 1;2;44;0; 9; 6; ;11;1;0;2;1;0;0; ; ; ;1;   ;0;3; 9;0;0;0;0;0;0;0;0; ; ; ; ;0;0;  ; ; ; ;2; ;1;0;0;0;0;1;998;1; 0; 0; 0; 2; 0;30; 0;  ;  ;  ;  ;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 6; ;11; 2;0;3;  -64002;4;  -16491; 2;2; 0
