HHID;CASEID;V801;V802;V803;V804;V805;V806;V811;V812;V813;V814;V815A;V815B;V815C
     175 120;     175 120 02; 918;1019;61;1;  401;  ;0;0;0;0;0;0;0
     175 136;     175 136 02;1200;1232;32;1;  401;  ;0;0;0;0;0;0;0
     175 167;     175 167 02;1501;1524;23;1;  403;  ;0;0;0;0;0;0;0
     175 199;     175 199 01;1020;1043;23;1;  403;  ;0;0;0;0;0;0;0
     175 215;     175 215 02;1432;1519;47;1;  401;  ;0;0;0;0;0;0;0
     175 215;     175 215 04;1324;1343;19;1;  401;  ;0;0;0;0;0;0;0
     175 231;     175 231 01;1203;1142;96;4;  401;  ;0;0;0;0;0;0;0
     175 247;     175 247 02;1118;1159;41;1;  401;  ;0;0;0;0;0;0;0
     175 262;     175 262 02;1048;1110;22;1;  401;  ;0;0;0;0;0;0;0
     175 294;     175 294 03; 730; 739; 9;1;  403;  ;0;0;0;0;0;0;0
     175 310;     175 310 02;1715;1724; 9;1;  403;  ;0;0;0;0;0;0;0
     175 326;     175 326 02; 720; 725;96;4;  403;  ;0;0;0;0;0;0;0
     175 341;     175 341 02;1029;1047;18;1;  403;  ;0;0;0;0;0;0;0
     175 389;     175 389 04; 930; 938; 8;1;  403;  ;0;0;0;0;0;0;0
     176   4;     176   4 02;1737;1808;31;1;  406;  ;0;0;0;0;0;0;0
     176  18;     176  18 01; 806; 919;73;1;  406;  ;0;0;0;0;0;0;0
     176  39;     176  39 02; 858; 932;34;1;  402;  ;0;0;0;0;0;0;0
     176  46;     176  46 02; 744; 828;44;1;  406;  ;0;0;0;0;0;0;0
     176  53;     176  53 02; 645; 729;44;1;  402;  ;0;0;0;0;0;0;0
     176  60;     176  60 03;1412;1457;45;1;  406;  ;0;0;0;0;0;0;0
     176  74;     176  74 02;1947;1947;96;3;  402;  ;0;0;0;0;0;0;0
     176  81;     176  81 02;1128;1154;26;1;  405;  ;0;0;0;0;0;0;0
     176  88;     176  88 02; 855; 934;39;1;  402;  ;0;0;0;0;0;0;0
     176 102;     176 102 02;1005;1044;39;1;  402;  ;0;0;0;0;0;0;0
     176 109;     176 109 01; 556; 618;22;1;  402;  ;0;0;0;0;0;0;0
     176 116;     176 116 02;1824;1925;61;1;  402;  ;0;0;0;0;0;0;0
     176 151;     176 151 01; 908; 949;96;2;  405;  ;0;0;0;0;0;0;0
     176 151;     176 151 02; 829; 900;96;2;  405;  ;0;0;0;0;0;0;0
     176 151;     176 151 03;1008;1028;20;1;  405;  ;0;0;0;0;0;0;0
     176 158;     176 158 02;1056;1118;96;3;  405;  ;0;0;0;0;0;0;0
     176 172;     176 172 02;1214;1251;37;1;  405;  ;0;0;0;0;0;0;0
     176 179;     176 179 02; 655; 712;96;2;  405;  ;0;0;0;0;0;0;0
     177   2;     177   2 02;1531;1610;39;1;  401;  ;0;0;0;0;0;0;0
     177  15;     177  15 02;1255;1325;30;1;  402;  ;0;0;0;0;0;0;0
     177  22;     177  22 02;1519;1530;96;3;  401;  ;0;0;0;0;0;0;0
     177  35;     177  35 02;1728;1834;66;1;  401;  ;0;0;0;0;0;0;0
     177  41;     177  41 02;1738;1824;46;1;  401;  ;0;0;0;0;0;0;0
     177  47;     177  47 02;1439;1557;78;1;  401;  ;0;0;0;0;0;0;0
     177  60;     177  60 02;1835;2007;92;1;  401;  ;0;0;0;0;0;0;0
     177  67;     177  67 02;1336;1307;96;2;  401;  ;0;0;0;0;0;0;0
     177  73;     177  73 02;1640;1731;51;1;  401;  ;0;0;0;0;0;0;0
     177  79;     177  79 01;1613;1639;26;1;  402;  ;0;0;0;0;0;0;0
     177  79;     177  79 02;1653;1703;10;1;  402;  ;0;0;0;0;0;0;0
     177  92;     177  92 01;1732;1759;27;1;  401;  ;0;0;0;0;0;0;0
     177  99;     177  99 02;1727;1810;43;1;  402;  ;0;0;0;0;0;0;0
     177 112;     177 112 02;1616;1715;59;1;  402;  ;0;0;0;0;0;0;0
     177 118;     177 118 02;1527;1609;42;1;  402;  ;0;0;0;0;0;0;0
     177 124;     177 124 02;1357;1443;46;1;  402;  ;0;0;0;0;0;0;0
     177 131;     177 131 02;1931;1830;96;3;  402;  ;0;0;0;0;0;0;0
     177 137;     177 137 02;1252;1405;96;3;  401;  ;0;0;0;0;0;0;0
     177 144;     177 144 01;1219;1245;26;1;  402;  ;0;0;0;0;0;0;0
     177 144;     177 144 04;1740;1753;13;1;  402;  ;0;0;0;0;0;0;0
     177 157;     177 157 02;1932;1946;14;1;  402;  ;0;0;0;0;0;0;0
     177 163;     177 163 01;1146;1219;33;1;  402;  ;0;0;0;0;0;0;0
     178   4;     178   4 01;1123;1154;31;1;  406;  ;0;0;0;0;0;0;0
     178  10;     178  10 02;1045;1139;54;1;  406;  ;0;0;0;0;0;0;0
     178  13;     178  13 01; 731; 740;96;4;  406;  ;0;0;0;0;0;0;0
     178  22;     178  22 02; 957;1031;34;1;  406;  ;0;0;0;0;0;0;0
     178  24;     178  24 02;1731;1813;42;1;  405;  ;0;0;0;0;0;0;0
     178  24;     178  24 03; 923; 936;13;1;  405;  ;0;0;0;0;0;0;0
     178  27;     178  27 02;1132;1256;84;1;  406;  ;0;0;0;0;0;0;0
     178  30;     178  30 01; 653; 714;21;1;  403;  ;0;0;0;0;0;0;0
     178  33;     178  33 03;1155;1213;18;1;  406;  ;0;0;0;0;0;0;0
     178  39;     178  39 02;1241;1301;20;1;  403;  ;0;0;0;0;0;0;0
     178  53;     178  53 04;1004;1015;11;1;  403;  ;0;0;0;0;0;0;0
     178  62;     178  62 02;1046;1105;19;1;  403;  ;0;0;0;0;0;0;0
     178  65;     178  65 01;1656;1726;30;1;  405;  ;0;0;0;0;0;0;0
     178  68;     178  68 02;1014;1131;77;1;  405;  ;0;0;0;0;0;0;0
     178  71;     178  71 03;1513;1546;33;1;  405;  ;0;0;0;0;0;0;0
     179   1;     179   1 02;1250;1331;41;1;  401;  ;0;0;0;0;0;0;0
     179   5;     179   5 06;1140;1158;18;1;  403;  ;0;0;0;0;0;0;0
     179   9;     179   9 02; 825; 856;31;1;  401;  ;0;0;0;0;0;0;0
     179  13;     179  13 02;1026;1102;36;1;  406;  ;0;0;0;0;0;0;0
     179  13;     179  13 05; 752; 822;30;1;  402;  ;0;0;0;0;0;0;0
     179  20;     179  20 02; 647; 702;96;5;  401;  ;0;0;0;0;0;0;0
     179  28;     179  28 02;1327;1333;96;3;  403;  ;0;0;0;0;0;0;0
     179  31;     179  31 02;1558;1628;30;1;  401;  ;0;0;0;0;0;0;0
     179  31;     179  31 06;1636;1657;21;1;  401;  ;0;0;0;0;0;0;0
     179  35;     179  35 01;1124;1146;22;1;  401;  ;0;0;0;0;0;0;0
     179  50;     179  50 01;1639;1720;41;1;  403;  ;0;0;0;0;0;0;0
     179  54;     179  54 03;1641;1658;17;1;  402;  ;0;0;0;0;0;0;0
     179  57;     179  57 02;1729;1755;26;1;  402;  ;0;0;0;0;0;0;0
     179  61;     179  61 01;1330;1436;66;1;  402;  ;0;0;0;0;0;0;0
     179  65;     179  65 02;1426;1540;74;1;  405;  ;0;0;0;0;0;0;0
     179  69;     179  69 02;1619;1824;95;1;  405;  ;0;0;0;0;0;0;0
     179  69;     179  69 03; 850; 921;31;1;  405;  ;0;0;0;0;0;0;0
     179  91;     179  91 02; 759; 919;80;1;  406;  ;0;0;0;0;0;0;0
     179  95;     179  95 02; 732; 744;12;1;  401;  ;0;0;0;0;0;0;0
     180   3;     180   3 03;1523;1531;96;2;  406;  ;0;0;0;0;0;0;0
     180  26;     180  26 02;1003;1102;59;1;  406;  ;0;0;0;0;0;0;0
     180  33;     180  33 02;1132;1136;96;2;  406;  ;0;0;0;0;0;0;0
     180  37;     180  37 02;1237;1307;30;1;  403;  ;0;0;0;0;0;0;0
     180  41;     180  41 02;1735;1752;17;1;  403;  ;0;0;0;0;0;0;0
     180  44;     180  44 03;1838;1853;96;3;  402;  ;0;0;0;0;0;0;0
     180  48;     180  48 02;1727;1756;29;1;  402;  ;0;0;0;0;0;0;0
     180  48;     180  48 09; 728; 805;37;1;  402;  ;0;0;0;0;0;0;0
     180  52;     180  52 02;1442;1458;16;1;  402;  ;0;0;0;0;0;0;0
     180  59;     180  59 02; 645; 708;23;1;  401;  ;0;0;0;0;0;0;0
     180  63;     180  63 01;1529;1654;85;1;  402;  ;0;0;0;0;0;0;0
     180  67;     180  67 02;1415;1441;26;1;  403;  ;0;0;0;0;0;0;0
     180  71;     180  71 01;1359;1413;14;1;  403;  ;0;0;0;0;0;0;0
     180  74;     180  74 02;1807;1837;30;1;  401;  ;0;0;0;0;0;0;0
     180  74;     180  74 03;1911;1911;96;2;  401;  ;0;0;0;0;0;0;0
     180  74;     180  74 04;1617;1631;14;1;  401;  ;0;0;0;0;0;0;0
     180  78;     180  78 03; 929; 951;22;1;  401;  ;0;0;0;0;0;0;0
     180  82;     180  82 02;1453;1528;35;1;  401;  ;0;0;0;0;0;0;0
     180  82;     180  82 03;1703;1721;96;3;  401;  ;0;0;0;0;0;0;0
     180  89;     180  89 02; 804; 846;42;1;  405;  ;0;0;0;0;0;0;0
     180  89;     180  89 07;1826;1927;61;1;  405;  ;0;0;0;0;0;0;0
     181  10;     181  10 02;1008;1110;62;1;  402;  ;0;0;0;0;0;0;0
     181  12;     181  12 05;1137;1200;23;1;  405;  ;0;0;0;0;0;0;0
     181  14;     181  14 02; 804; 824;20;1;  402;  ;0;0;0;0;0;0;0
     181  14;     181  14 07; 904; 931;27;1;  401;  ;0;0;0;0;0;0;0
     181  17;     181  17 02; 903; 940;37;1;  405;  ;0;0;0;0;0;0;0
     181  19;     181  19 02;1351;1433;42;1;  402;  ;0;0;0;0;0;0;0
     181  21;     181  21 02;1345;1426;41;1;  401;  ;0;0;0;0;0;0;0
     181  21;     181  21 03;1246;1321;35;1;  402;  ;0;0;0;0;0;0;0
     181  26;     181  26 03; 506; 539;33;1;  406;  ;0;0;0;0;0;0;0
     181  26;     181  26 04; 540; 601;21;1;  406;  ;0;0;0;0;0;0;0
     181  33;     181  33 02;1049;1124;35;1;  403;  ;0;0;0;0;0;0;0
     181  36;     181  36 02;1309;1327;96;2;  401;  ;0;0;0;0;0;0;0
     181  38;     181  38 02;1142;1214;32;1;  402;  ;0;0;0;0;0;0;0
     181  41;     181  41 02;1505;1600;55;1;  405;  ;0;0;0;0;0;0;0
     181  43;     181  43 02;1358;1420;22;1;  405;  ;0;0;0;0;0;0;0
     181  50;     181  50 01;1210;1335;85;1;  406;  ;2;0;0;0;1;1;1
     182   3;     182   3 01;1126;1216;50;1;  501;  ;0;0;0;0;0;0;0
     182  37;     182  37 02;1328;1349;21;1;  502;  ;0;0;0;0;0;0;0
     182  47;     182  47 02;1452;1527;96;4;  502;  ;0;0;0;0;0;0;0
     182  61;     182  61 02;1236;1313;96;3;  501;  ;0;0;0;0;0;0;0
     182  90;     182  90 02;1139;1220;41;1;  502;  ;0;0;0;0;0;0;0
     182  90;     182  90 03;1221;1300;39;1;  502;  ;0;0;0;0;0;0;0
     182 109;     182 109 02;1703;1742;39;1;  503;  ;0;0;0;0;0;0;0
     182 109;     182 109 03;1238;1313;35;1;  503;  ;0;0;0;0;0;0;0
     183   3;     183   3 01;1041;1209;96;2;  501;  ;0;0;0;0;0;0;0
     183  13;     183  13 02;1648;1727;96;2;  501;  ;2;0;0;0;0;0;0
     183  21;     183  21 02; 910;1030;80;1;  501;  ;0;0;0;0;0;0;0
     183  26;     183  26 03;1133;1211;38;1;  501;  ;0;0;0;0;0;0;0
     183  34;     183  34 02; 844; 948;64;1;  502;  ;0;0;0;0;0;0;0
     183  34;     183  34 03; 937;1034;96;2;  502;  ;0;0;0;0;0;0;0
     183  42;     183  42 02;1254;1425;91;1;  501;  ;0;0;0;0;0;0;0
     183  47;     183  47 02; 738; 844;96;2;  502;  ;0;0;0;0;0;0;0
     183  51;     183  51 02;1224;1346;82;1;  502;  ;0;0;0;0;0;0;0
     183  55;     183  55 02;1445;1516;96;3;  503;  ;2;0;0;2;1;0;0
     183  64;     183  64 01;1112;1203;96;3;  503;  ;0;0;0;0;0;0;0
     183  68;     183  68 01;1358;1554;95;1;  502;  ;0;0;0;0;0;0;0
     183  68;     183  68 02;1610;1642;32;1;  502;  ;0;0;0;0;0;0;0
     183  72;     183  72 08;1345;1428;96;2;  503;  ;0;0;0;0;1;0;0
     183  81;     183  81 01;1517;1617;96;3;  503;  ;0;0;0;0;0;0;0
     183  81;     183  81 05; 850; 943;53;1;  503;  ;0;0;0;0;0;0;0
     183  85;     183  85 02; 959;1000;96;2;  501;  ;0;0;0;0;0;0;0
     183  93;     183  93 01; 913; 958;45;1;  502;  ;0;0;0;0;0;0;0
     183 106;     183 106 02; 909;1000;51;1;  503;  ;0;0;0;0;1;0;0
     183 110;     183 110 02; 757; 934;96;2;  501;  ;2;0;0;0;1;0;0
     184   6;     184   6 05; 936;1034;96;2;  501;  ;0;0;0;0;0;0;0
     184   6;     184   6 08;1321;1351;30;1;  501;  ;0;0;0;0;0;0;0
     184   6;     184   6 09;1049;1121;32;1;  501;  ;0;0;0;0;0;0;0
     184   9;     184   9 02;1618;1722;64;1;  501;  ;0;0;0;0;0;0;0
     184  16;     184  16 03;1306;1320;14;1;  502;  ;0;0;0;0;0;0;0
     184  16;     184  16 05;1321;1341;20;1;  502;  ;0;0;0;0;0;0;0
     184  21;     184  21 03;1033;1108;96;2;  502;  ;0;0;0;0;0;0;0
     184  26;     184  26 02; 910; 954;44;1;  502;  ;0;0;0;0;0;0;0
     184  26;     184  26 03; 956;1011;15;1;  502;  ;0;0;0;0;0;0;0
     184  34;     184  34 04;1624;1638;14;1;  502;  ;0;0;0;0;0;0;0
     184  51;     184  51 02;1333;1352;19;1;  502;  ;0;0;0;0;0;0;0
     184  51;     184  51 03;1344;1423;96;2;  501;  ;0;0;0;0;0;0;0
     184  54;     184  54 03;1142;1245;63;1;  501;  ;0;0;0;0;0;0;0
     184  54;     184  54 04;1132;1203;31;1;  502;  ;0;0;0;0;0;0;0
     184  59;     184  59 03; 908; 931;23;1;  503;  ;0;0;0;0;0;0;0
     184  59;     184  59 04;1413;1436;96;2;  503;  ;0;0;0;0;0;0;0
     184  61;     184  61 01;1507;1559;52;1;  503;  ;0;0;0;0;0;0;0
     184  61;     184  61 02;1608;1637;29;1;  503;  ;0;0;0;0;0;0;0
     184  61;     184  61 03;1653;1719;26;1;  503;  ;0;0;0;0;0;0;0
     184  64;     184  64 01; 917; 955;38;1;  502;  ;0;0;0;0;0;0;0
     185   1;     185   1 01;1020;1020;96;2;  501;  ;0;0;0;0;0;0;0
     185   7;     185   7 01;1015;1019;96;2;  501;  ;0;0;0;0;0;0;0
     185  10;     185  10 02; 633; 907;96;2;  502;  ;2;0;0;0;0;0;0
     185  13;     185  13 02;1452;1416;96;4;  502;  ;0;0;0;0;0;0;0
     185  13;     185  13 06;1143;1153;96;3;  502;  ;0;0;0;0;0;0;0
     185  17;     185  17 02; 929;1034;96;3;  502;  ;0;0;0;0;0;0;0
     185  23;     185  23 04;1244;1320;96;2;  503;  ;0;0;0;0;0;0;0
     185  23;     185  23 06;1205;1228;23;1;  503;  ;0;0;0;0;0;0;0
     185  26;     185  26 03;1438;1506;96;3;  503;  ;2;0;0;0;0;0;0
     185  26;     185  26 04;1313;1403;96;2;  503;  ;0;0;0;0;0;0;0
     185  32;     185  32 02;1233;1416;95;1;  505;  ;0;0;0;0;0;0;0
     185  32;     185  32 03;1433;1514;41;1;  505;  ;0;0;0;0;0;0;0
     185  35;     185  35 02;1234;1303;96;2;  505;  ;0;0;0;0;1;0;0
     185  38;     185  38 02;1028;1130;96;2;  502;  ;0;0;0;0;0;0;0
     185  41;     185  41 02;1528;1601;96;2;  503;  ;0;0;0;0;0;0;0
     185  50;     185  50 05;1048;1104;96;3;  501;  ;0;0;0;0;0;0;0
     185  50;     185  50 06;1012;1038;26;1;  501;  ;0;0;0;0;0;0;0
     185  56;     185  56 01; 541; 608;96;3;  506;  ;0;0;0;0;0;0;0
     185  56;     185  56 02;1010;1121;96;3;  506;  ;2;0;0;0;0;0;0
     185  59;     185  59 02; 949;1040;51;1;  506;  ;0;0;0;0;0;0;0
     185  76;     185  76 03;1026;1058;32;1;  505;  ;0;0;0;0;1;0;0
     185  76;     185  76 09;1113;1148;35;1;  505;  ;0;0;0;0;0;0;0
     186  11;     186  11 01;1633; 551;96;3;  502;  ;0;0;0;0;0;0;0
     186  20;     186  20 02; 552; 654;96;2;  502;  ;0;0;0;0;0;0;0
     186  25;     186  25 02;1642;1708;26;1;  501;  ;0;0;0;0;0;0;0
     186  25;     186  25 04;1803;1819;96;2;  505;  ;0;0;0;0;0;0;0
     186  29;     186  29 01;1053;1117;96;2;  505;  ;0;0;0;0;0;0;0
     186  29;     186  29 02;1507;1545;38;1;  505;  ;0;0;0;0;0;0;0
     186  39;     186  39 03;1219;1259;40;1;  505;  ;0;0;0;0;0;0;0
     186  43;     186  43 02;1358;1449;96;2;  505;  ;0;0;0;0;0;0;0
     186  57;     186  57 03; 913; 914;96;2;  501;  ;0;0;0;0;0;0;0
     186  62;     186  62 02; 535; 624;49;1;  501;  ;0;0;0;0;0;0;0
     186  62;     186  62 03; 625; 633;96;2;  501;  ;0;0;0;0;0;0;0
     186  67;     186  67 02; 647; 702;15;1;  501;  ;0;0;0;0;0;0;0
     186  76;     186  76 02; 712; 725;13;1;  501;  ;0;0;0;0;0;0;0
     186  81;     186  81 02;1606;1635;96;2;  501;  ;0;0;0;0;0;0;0
     186  90;     186  90 04; 656;1639;96;2;  502;  ;0;0;0;0;0;0;0
     186  90;     186  90 07; 656;1843;96;4;  502;  ;0;0;0;0;0;0;0
     186  90;     186  90 09; 657;1744;96;4;  502;  ;0;0;0;0;0;0;0
     186  99;     186  99 02;1153;1205;12;1;  502;  ;0;0;0;0;0;0;0
     186  99;     186  99 03;1352;1234;96;2;  502;  ;0;0;0;0;0;0;0
     186 104;     186 104 01; 521; 521;96;2;  502;  ;0;0;0;0;0;0;0
     186 108;     186 108 02;1818;1656;96;2;  502;  ;0;0;0;0;0;0;0
     186 108;     186 108 03;1923;1923;96;2;  502;  ;0;0;0;0;0;0;0
     186 113;     186 113 02;1639;1641;96;2;  502;  ;0;0;0;0;0;0;0
     186 118;     186 118 02;1445;1348;96;2;  502;  ;0;0;0;0;0;0;0
     186 118;     186 118 03;1452;1331;96;2;  502;  ;0;0;0;0;0;0;0
     187   6;     187   6 03;1243;1313;30;1;  501;  ;0;0;0;0;0;0;0
     187  11;     187  11 02;1608;1648;40;1;  503;  ;0;0;0;0;0;0;0
     187  20;     187  20 01;1224;1304;96;5;  502;  ;0;0;0;0;0;0;0
     187  20;     187  20 04;1124;1147;96;3;  502;  ;0;0;0;0;0;0;0
     187  38;     187  38 01;1421;1430;96;2;  501;  ;0;0;0;0;0;0;0
     187  61;     187  61 02;1734;1759;96;5;  502;  ;0;0;0;0;0;0;0
     187  61;     187  61 03;1049;1102;13;1;  501;  ;0;0;0;0;0;0;0
     187  65;     187  65 03;1509;1619;70;1;  501;  ;2;0;0;0;0;0;0
     187  70;     187  70 02;1434;1458;96;2;  503;  ;0;0;0;0;0;0;0
     187  84;     187  84 02;1330;1352;96;2;  503;  ;0;0;0;0;0;0;0
     187  88;     187  88 09;1521;1541;20;1;  503;  ;0;0;0;0;0;0;0
     187 102;     187 102 02;1458;1652;96;2;  502;  ;0;0;0;0;0;0;0
     187 102;     187 102 03;1441;1457;16;1;  502;  ;0;0;0;0;0;0;0
     187 107;     187 107 02;1141;1303;82;1;  502;  ;0;0;0;0;0;0;0
     187 111;     187 111 02;1009;1015;96;4;  502;  ;0;0;0;0;0;0;0
     187 111;     187 111 03; 945;1027;42;1;  501;  ;0;0;0;0;0;0;0
     187 111;     187 111 04;1525;1616;96;4;  502;  ;2;0;0;2;0;0;0
     187 111;     187 111 05; 942;1002;96;4;  502;  ;0;0;0;0;0;0;0
     187 116;     187 116 02;1208;1208;96;2;  501;  ;0;0;0;0;0;0;0
     188   5;     188   5 02; 616; 630;96;2;  505;  ;2;0;0;0;1;0;0
     188   5;     188   5 03; 619; 706;47;1;  503;  ;0;0;0;0;0;0;0
     188  27;     188  27 02; 718;1243;95;1;  505;  ;2;0;0;0;1;0;0
     188  33;     188  33 02; 814; 836;96;5;  506;  ;0;0;0;0;0;0;0
     188  71;     188  71 01;1334; 733;97;1;  503;  ;0;0;0;0;0;0;0
     188  87;     188  87 02; 952;1201;95;1;  503;  ;0;0;0;0;0;0;0
     188  93;     188  93 02;1111;1610;95;1;  502;  ;0;0;0;0;0;0;0
     188 109;     188 109 02; 801; 831;96;2;  501;  ;0;0;0;0;0;0;0
     188 120;     188 120 02; 813; 834;96;3;  502;  ;0;0;0;0;0;0;0
     188 136;     188 136 02;1156;1212;96;2;  501;  ;0;0;0;0;0;0;0
     189   6;     189   6 02; 831; 938;96;3;  505;  ;0;0;0;0;0;0;0
     189   6;     189   6 03;1437;1457;96;2;  502;  ;0;0;0;0;0;0;0
     189   6;     189   6 04;1358;1436;96;2;  502;  ;0;0;0;0;0;0;0
     189  10;     189  10 04;1031;1106;35;1;  501;  ;0;0;0;0;0;0;0
     189  16;     189  16 02;1255;1322;27;1;  501;  ;0;0;0;0;0;0;0
     189  34;     189  34 02;1808;1818;96;3;  502;  ;0;0;0;0;0;0;0
     189  37;     189  37 01;1207;1349;95;1;  505;  ;0;0;0;0;0;0;0
     189  43;     189  43 02; 525; 547;96;3;  502;  ;0;0;0;0;0;0;0
     189  50;     189  50 02;1501;1549;96;4;  503;  ;0;0;0;0;0;0;0
     189  56;     189  56 04;1027;1051;96;2;  503;  ;0;0;0;0;0;0;0
     189  59;     189  59 01;1208;1305;57;1;  505;  ;0;0;0;0;0;0;0
     189  62;     189  62 02; 643; 823;95;1;  505;  ;0;0;0;0;0;0;0
     189  62;     189  62 05;1423;1520;57;1;  505;  ;0;0;0;0;0;0;0
     189  62;     189  62 06; 843; 919;96;2;  505;  ;0;0;0;0;0;0;0
     189  74;     189  74 02; 512; 737;96;2;  506;  ;0;0;0;0;0;0;0
     189  77;     189  77 01; 910; 950;40;1;  506;  ;0;0;0;0;0;0;0
     190   5;     190   5 01;1012;1205;96;2;  502;  ;0;0;0;0;0;0;0
     190   5;     190   5 02;1206;1311;65;1;  502;  ;0;0;0;0;0;0;0
     190  20;     190  20 01;1323;1334;96;2;  502;  ;0;0;0;0;0;0;0
     190  58;     190  58 01; 811; 852;96;2;  501;  ;0;0;0;0;0;0;0
     190  65;     190  65 01;1911;1916;96;2;  502;  ;0;0;0;0;0;0;0
     190  65;     190  65 02;1917;1925; 8;1;  502;  ;0;0;0;0;0;0;0
     190  95;     190  95 01; 645; 719;34;1;  501;  ;0;0;0;0;0;0;0
     190 102;     190 102 01;1926;1945;19;1;  502;  ;0;0;0;0;0;0;0
     190 117;     190 117 02; 729; 907;95;1;  501;  ;0;0;0;0;0;0;0
     190 147;     190 147 02;1239;1332;53;1;  503;  ;0;0;0;0;0;0;0
     190 170;     190 170 02;1442;1523;41;1;  503;  ;0;0;0;0;0;0;0
     190 177;     190 177 01;1029;1058;29;1;  503;  ;0;0;0;0;0;0;0
     190 192;     190 192 01;1159;1227;28;1;  502;  ;0;0;0;0;0;0;0
     191  19;     191  19 02; 806; 848;96;2;  501;  ;0;0;0;0;0;0;0
     191  26;     191  26 02; 954;1019;25;1;  501;  ;0;0;0;0;0;0;0
     191  33;     191  33 02;1238;1252;96;2;  501;  ;0;0;0;0;0;0;0
     191  40;     191  40 01;1035;1058;23;1;  501;  ;0;0;0;0;0;0;0
     191  54;     191  54 02;1059;1122;96;5;  502;  ;0;0;0;0;0;0;0
     191  54;     191  54 04;1129; 756;96;2;  502;  ;0;0;0;0;0;0;0
     191  61;     191  61 09;1137;1310;93;1;  502;  ;0;0;0;0;0;0;0
     191  68;     191  68 01; 949;1041;96;3;  502;  ;0;0;0;0;0;0;0
     191  75;     191  75 02; 829; 922;96;2;  501;  ;2;0;0;0;0;0;0
     191  82;     191  82 02;1256;1527;96;2;  505;  ;2;0;0;0;1;0;0
     191  96;     191  96 02;1531;1648;77;1;  505;  ;0;0;0;0;0;0;0
     191  96;     191  96 08; 708; 746;96;2;  505;  ;0;0;0;0;0;0;0
     191 103;     191 103 02; 954;1013;96;4;  502;  ;0;0;0;0;0;0;0
     191 118;     191 118 03;1553;1556;96;2;  502;  ;0;0;0;0;0;0;0
     191 118;     191 118 05;1319;1358;39;1;  502;  ;0;0;0;0;0;0;0
     191 125;     191 125 02;1515;1519;96;4;  505;  ;0;0;0;0;0;0;0
     191 146;     191 146 02;1012;1125;73;1;  505;  ;0;0;0;0;0;0;0
     191 146;     191 146 03;1148;1213;25;1;  505;  ;0;0;0;0;0;0;0
     191 153;     191 153 02; 602; 652;96;2;  505;  ;0;0;0;0;0;0;0
     191 160;     191 160 02; 911;1040;89;1;  505;  ;0;0;0;0;0;0;0
     191 167;     191 167 01; 749; 851;62;1;  505;  ;0;0;0;0;0;0;0
     191 174;     191 174 02; 927;1009;42;1;  501;  ;0;0;0;0;0;0;0
     191 181;     191 181 02;1549;1718;89;1;  501;  ;2;0;0;0;0;0;0
     192  14;     192  14 02;1639;1743;96;2;  510;  ;0;0;0;0;0;0;0
     192  23;     192  23 01;1503;1641;95;1;  510;  ;0;0;0;0;0;0;0
     192  32;     192  32 01; 547; 649;62;1;  510;  ;0;0;0;0;1;0;0
     192  60;     192  60 02;1645;1731;46;1;  510;  ;0;0;0;0;0;0;0
     192  87;     192  87 03; 840; 902;22;1;  503;  ;0;0;0;0;0;0;0
     192 115;     192 115 02; 637; 645;96;2;  510;  ;0;0;0;0;0;0;0
     192 124;     192 124 02;1347;1349;96;2;  510;  ;0;0;0;0;0;0;0
     192 134;     192 134 02;1322;1344;96;2;  510;  ;0;0;0;0;0;0;0
     192 143;     192 143 02;1232;1358;86;1;  503;  ;0;0;0;0;0;0;0
     192 190;     192 190 02; 844; 922;96;2;  503;  ;0;0;0;0;0;0;0
     192 236;     192 236 02;1322;1334;96;3;  503;  ;0;0;0;0;0;0;0
     193  19;     193  19 03; 823; 953;96;2;  502;  ;0;0;0;0;0;0;0
     193  61;     193  61 02;1105;1159;96;2;  505;  ;0;0;0;0;0;0;0
     193  69;     193  69 03;1124;1127;96;4;  505;  ;0;0;0;0;0;0;0
     193  69;     193  69 05; 720; 809;96;2;  505;  ;0;0;0;0;0;0;0
     193  78;     193  78 07;1935;2107;96;2;  505;  ;0;0;0;0;0;0;0
     193  86;     193  86 02; 957;1043;46;1;  505;  ;0;0;0;0;0;0;0
     193  86;     193  86 05;1335;1417;96;2;  505;  ;0;0;0;0;0;0;1
     193  86;     193  86 06;1207;1330;83;1;  505;  ;0;0;0;0;0;0;0
     193  86;     193  86 07;1021;1103;42;1;  505;  ;0;0;0;0;0;0;0
     193  95;     193  95 05; 933; 938;96;3;  505;  ;0;0;0;0;0;0;0
     193  95;     193  95 07; 756; 832;36;1;  505;  ;0;0;0;0;0;0;0
     193 103;     193 103 02; 843; 945;96;2;  505;  ;0;0;0;0;0;0;0
     193 103;     193 103 03; 949;1025;96;2;  505;  ;0;0;0;0;0;0;0
     193 111;     193 111 02;1140;1054;96;3;  505;  ;0;0;0;0;0;0;0
     193 111;     193 111 03;1140;1217;96;3;  505;  ;0;0;0;0;0;0;0
     193 111;     193 111 04;1104;1127;96;2;  505;  ;0;0;0;0;0;0;0
     193 120;     193 120 03;1400;1612;95;1;  502;  ;0;0;0;0;0;0;0
     193 128;     193 128 02;1023;1044;21;1;  502;  ;0;0;0;0;0;0;0
     193 137;     193 137 02; 739; 740;96;2;  502;  ;0;0;0;0;0;0;0
     193 145;     193 145 02;1639;1701;96;3;  502;  ;0;0;0;0;0;0;0
